Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
IGAUT10D,Austria 10-year Government Bond Yield (with GFD Extension),Government Bond Yields,Austria Schilling (Euro from 01/01/1999),Austria,,,,,,,Percent per Annum,Units,Stock,none,Monthly From Sep 1788 To Dec 1979<BR>Daily From Jan 1980 To Mar 2022<BR>,"Sources: Economist (1874-1932, 1938-1954), League of Nations, Statistical Yearbook, Geneva: League of Nations (1933-1938), Oesterreicheschen Nationalbank, Mitteilungen des Direktoriums der Oesterreicheschen Nationalbank, Vienna: Oesterreicheschen Nationalbank (1957-)  <br />The Austria 4% Loan (BGAUT4B-AM) traded in Amsterdam is used from September 1788 to November 1796, the Austria 3% Imperial Loan of 1795 (BGAUT395-LO) traded in London is used from December 1796 to June 1818, the Austria 5% Bond Payable in Silver (Amsterdam SE) (BGAUT5S-AM) is used from July 1818 to September 1934, the Austria 5% Florin Bonds (BGAUT5F-LO) traded in London are used from October 1834 to April 1853, the Austria 5% Anglo Bonds of July 1852<br />(BGAUT5A-PA) traded in Paris is used from May 1853 to December 1864. The Austria 5% Florin Bonds (BGAUT5F-LO) traded in London are used from January 1865 to April 1872, the Austria 5% Silver Rentes (BGAUT5S-LO) are used from May 1872 to May 1879, the Austria 4% Gold Rentes of 1876 are used from June 1879 until December 1920 as an external bond. No data on external bonds are available between 1921 and 1923.  Internal Bond data during World War I is provided by the Austria 4% Gold Rente (BGAUT4G-WN). <br />After the Austro-Hungarian Empire collapsed after World War I, interest payments were suspended in 1919, the debt of the empire was allocated among the surviving countries.  Also, interest payments were adjusted for outstanding bonds.  Bonds in paper krone were paid at face value which because of Austria`s hyperinflation made the bonds worthless; bonds payable in Gold Krone paid 32% of the original interest rate and bonds payable in foreign currencies were paid at 27% of the original interest rate. The debt was allocated among the Austrian Monarchy as follows: Austria (976,404,600 Krone), Czechosolovakia (898,724,400K), Poland (291,396,500K), Yugoslavia (32,939,200K), Romania (4,995,300K) and Italy (24,991,800K) with unsecured debt allocated 41.7% to Czechoslovakia, 36,827% to Austria, 13.733% to Poland, 4.087% to Italy, 2.043% to Yugoslavia and 1.61% to Romania.<br />The Austria 7% Bonds of 1923 due 1943 (BGAUT743) traded in New York is used from July to September 1923 and the Austria 6% Redeemable Loan of 1922 (BGAUT6-LO) which traded in London is used from October 1923 to November 1934, the Austria 4.5% Guaranteed Sterling Bond of 1934 (Redeemable 1959) (BGAUT4534-LO) is used from December 1934 to December 1957 and the Austria 4.50% Assented Bonds due 1980 (formerly 7% of 1930) (BGAUT4580) which traded in New York is used from January 1958 to December 1972.<br />The yield on Austrian government bonds traded in Zurich is used from 1964 through 1970. An index of all government bonds of more than one year, issued and not redeemed, is used beginning in 1971 to 1979 and a 10-year bond beginning in 1980.<br />Until 1872, Austrian bonds were denominated in either paper Florins or in Silver and depreciated as Austrian inflation increased.  Austria suspended payment on foreign bonds during World War I and provided reduced payments on bonds between 1939 and 1948, but renegotiated the bonds after each war. Internal bonds paid interest during the war, but inflation significantly reduced the value of the bonds.",
Date,Ticker,Open,High,Low,Close
12/31/1884,IGAUT10D,4.762,4.762,4.598,4.651
12/31/1885,IGAUT10D,4.651,4.762,4.494,4.545
12/31/1886,IGAUT10D,4.494,4.494,4.103,4.494
12/31/1887,IGAUT10D,4.651,4.651,4.39,4.585
12/31/1888,IGAUT10D,4.611,4.665,4.372,4.396
12/31/1889,IGAUT10D,4.295,4.384,4.255,4.324
12/31/1890,IGAUT10D,4.301,4.301,4.167,4.255
12/31/1891,IGAUT10D,4.167,4.211,4.167,4.211
12/31/1892,IGAUT10D,4.211,4.211,4.082,4.103
12/31/1893,IGAUT10D,4.082,4.233,4.082,4.167
12/31/1894,IGAUT10D,4.124,4.167,3.922,3.96
12/31/1895,IGAUT10D,3.922,3.96,3.883,3.956
12/31/1896,IGAUT10D,3.922,3.922,3.81,3.842
12/31/1897,IGAUT10D,3.81,3.926,3.783,3.926
12/31/1898,IGAUT10D,3.922,4.02,3.846,4
12/31/1899,IGAUT10D,3.941,4.199,3.922,4.199
12/31/1900,IGAUT10D,4.01,4.188,4.01,4.04
12/31/1901,IGAUT10D,4.04,4.124,3.931,4
12/31/1902,IGAUT10D,3.96,3.96,3.883,3.96
12/31/1903,IGAUT10D,3.922,4,3.883,3.96
12/31/1904,IGAUT10D,3.922,4.04,3.922,3.96
12/31/1905,IGAUT10D,3.96,4.04,3.922,4.04
12/31/1906,IGAUT10D,4,4.124,4,4.082
12/31/1907,IGAUT10D,4.082,4.082,3.39,3.401
12/31/1908,IGAUT10D,3.412,3.516,3.41,3.516
12/31/1909,IGAUT10D,3.493,3.493,3.431,3.478
12/31/1910,IGAUT10D,3.49,3.493,3.404,3.419
12/31/1911,IGAUT10D,3.407,3.46,3.393,3.454
12/31/1912,IGAUT10D,3.422,3.471,3.422,3.454
12/31/1913,IGAUT10D,3.486,3.695,3.486,3.692
12/31/1914,IGAUT10D,3.687,3.902,3.687,3.846
12/31/1915,IGAUT10D,3.687,4.04,3.687,4
12/31/1916,IGAUT10D,4,4,4,4
12/31/1917,IGAUT10D,4,4,4,4
12/31/1918,IGAUT10D,4,4,4,4
12/31/1919,IGAUT10D,4,4,4,4
12/31/1920,IGAUT10D,4,4,2.02,2.286
12/31/1921,IGAUT10D,2.174,2.759,1.471,1.98
12/31/1922,IGAUT10D,2.105,2.105,0.22,0.22
12/31/1923,IGAUT10D,0.25,8.069,0.16,7.256
12/31/1924,IGAUT10D,6.997,6.997,6.186,6.349
12/31/1925,IGAUT10D,6.25,6.4,5.985,6.061
12/31/1926,IGAUT10D,6.03,6.091,5.882,6.015
12/31/1927,IGAUT10D,5.97,6.03,5.825,6.03
12/31/1928,IGAUT10D,5.97,5.97,5.742,5.882
12/31/1929,IGAUT10D,5.882,5.97,5.825,5.882
12/31/1930,IGAUT10D,5.854,5.926,5.742,5.882
12/31/1931,IGAUT10D,5.797,6.704,5.783,6.704
12/31/1932,IGAUT10D,6.667,7.5,5.97,6
12/31/1933,IGAUT10D,5.854,5.941,5.755,5.783
12/31/1934,IGAUT10D,5.797,5.941,4.574,4.574
12/31/1935,IGAUT10D,4.569,5.325,4.523,5.263
12/31/1936,IGAUT10D,5,5.263,4.945,5.202
12/31/1937,IGAUT10D,5.128,5.325,4.945,5.325
12/31/1938,IGAUT10D,5.128,9,5.128,7.627
12/31/1939,IGAUT10D,8.491,12.329,6.923,8.654
12/31/1940,IGAUT10D,8.333,18,8.108,14.063
12/31/1941,IGAUT10D,13.235,13.235,10.465,11.538
12/31/1942,IGAUT10D,11.538,12.329,8.824,9
12/31/1943,IGAUT10D,9,9,6.977,7.317
12/31/1944,IGAUT10D,7.563,7.826,6.316,6.522
12/31/1945,IGAUT10D,6.522,6.522,5.625,6.081
12/31/1946,IGAUT10D,5.788,6.25,5.66,5.696
12/31/1947,IGAUT10D,5.325,6.207,4.737,5.806
12/31/1948,IGAUT10D,5.696,7.317,5.696,6.475
12/31/1949,IGAUT10D,6.429,7.031,6,6.87
12/31/1950,IGAUT10D,6.923,8.036,6.767,6.87
12/31/1951,IGAUT10D,6.818,7.143,6.383,7.143
12/31/1952,IGAUT10D,7.143,7.143,6.618,6.618
12/31/1953,IGAUT10D,6.667,6.667,5.825,5.96
12/31/1954,IGAUT10D,5.732,5.751,5.233,5.341
12/31/1955,IGAUT10D,5.357,5.66,5.294,5.66
12/31/1956,IGAUT10D,5.505,5.769,5.471,5.66
12/31/1957,IGAUT10D,5.607,5.696,5.422,5.422
12/31/1958,IGAUT10D,5.621,5.621,5.128,5.422
12/31/1959,IGAUT10D,5.389,5.538,5.286,5.422
12/31/1960,IGAUT10D,5.294,5.475,5.085,5.085
12/31/1961,IGAUT10D,5.114,5.114,4.911,4.986
12/31/1962,IGAUT10D,5.007,5.294,5.007,5.056
12/31/1963,IGAUT10D,5.056,5.172,4.806,5.099
12/31/1964,IGAUT10D,5.359,6.35,5.359,6.35
12/31/1965,IGAUT10D,6.35,6.66,6.35,6.66
12/31/1966,IGAUT10D,6.7,7.14,6.68,7.08
12/31/1967,IGAUT10D,7.13,7.64,7.11,7.64
12/31/1968,IGAUT10D,7.81,7.9,7.45,7.45
12/31/1969,IGAUT10D,7.48,7.68,7.41,7.5
12/31/1970,IGAUT10D,7.62,7.9,7.62,7.77
12/31/1971,IGAUT10D,7.77,7.78,7.62,7.63
12/31/1972,IGAUT10D,7.69,7.69,7.06,7.59
12/31/1973,IGAUT10D,7.95,8.98,7.85,8.98
12/31/1974,IGAUT10D,9.08,10.3,8.81,10.18
12/31/1975,IGAUT10D,9.97,9.97,9.35,9.41
12/31/1976,IGAUT10D,9.4,9.4,8.52,8.55
12/31/1977,IGAUT10D,8.55,9.06,8.49,9
12/31/1978,IGAUT10D,8.91,8.91,7.82,7.91
12/31/1979,IGAUT10D,7.81,8.27,7.43,8.2
12/31/1980,IGAUT10D,8.1,10.01,8.1,9.27
12/31/1981,IGAUT10D,9.34,11.48,9.34,10.07
12/31/1982,IGAUT10D,10.14,10.94,8.59,8.59
12/31/1983,IGAUT10D,8.57,8.57,8,8.01
12/31/1984,IGAUT10D,8,8.11,7.82,8.04
12/31/1985,IGAUT10D,8.03,8.09,7.3,7.62
12/31/1986,IGAUT10D,7.84,7.84,7.03,7.33
12/31/1987,IGAUT10D,7.33,7.38,6.58,6.71
12/31/1988,IGAUT10D,6.71,6.93,6.55,6.55
12/31/1989,IGAUT10D,6.699,7.924,6.697,7.924
12/31/1990,IGAUT10D,7.924,9.115,7.924,8.777
12/31/1991,IGAUT10D,8.817,8.9,8.343,8.524
12/31/1992,IGAUT10D,8.553,8.553,7.368,7.368
12/31/1993,IGAUT10D,7.368,7.38,5.88,5.88
12/31/1994,IGAUT10D,5.84,7.9,5.82,7.72
12/31/1995,IGAUT10D,7.75,7.87,6.36,6.36
12/31/1996,IGAUT10D,6.3,6.68,5.7,5.84
12/31/1997,IGAUT10D,5.97,5.99,5.32,5.41
12/31/1998,IGAUT10D,5.4,5.4,3.95,4.03
12/31/1999,IGAUT10D,3.92,5.69,3.79,5.54
12/31/2000,IGAUT10D,5.65,5.87,5.14,5.17
12/31/2001,IGAUT10D,5.06,5.47,4.5,5.17
12/31/2002,IGAUT10D,5.12,5.45,4.27,4.27
12/31/2003,IGAUT10D,4.37,4.545,3.57,4.338
12/31/2004,IGAUT10D,4.366,4.48,3.53,3.67
12/31/2005,IGAUT10D,3.635,3.751,3.046,3.28
12/31/2006,IGAUT10D,3.319,4.113,3.243,3.892
12/31/2007,IGAUT10D,3.942,4.736,3.887,4.432
12/31/2008,IGAUT10D,4.302,4.921,3.725,3.855
12/31/2009,IGAUT10D,3.838,4.487,3.498,3.71
12/31/2010,IGAUT10D,3.714,3.875,2.539,3.507
12/31/2011,IGAUT10D,3.48,3.862,2.51,3.1
12/31/2012,IGAUT10D,3.19,3.58,1.7,1.75
12/31/2013,IGAUT10D,1.75,2.491,1.482,2.28
12/31/2014,IGAUT10D,2.304,2.304,0.713,0.713
12/31/2015,IGAUT10D,0.713,1.293,0.202,0.909
12/31/2016,IGAUT10D,0.854,0.874,0.041,0.416
12/31/2017,IGAUT10D,0.404,0.809,0.404,0.585
12/31/2018,IGAUT10D,0.583,0.921,0.513,0.516
12/31/2019,IGAUT10D,0.491,0.54,-0.454,0.026
12/31/2020,IGAUT10D,-0.019,0.307,-0.474,-0.427
12/31/2021,IGAUT10D,-0.442,0.201,-0.46,0.086
12/31/2022,IGAUT10D,0.1,0.683,0.08,0.415
