Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
IDSWED,Sweden Riksbank Reference Rate,Central Bank Interest Rates,Sweden Krona,Sweden,,,,,,,Percent per Annum,Units,Stock,none,Daily From Nov 1856 To Feb 2022<BR>,"Sources: Sveriges Riksbank, Arsbok and Quarterly Review, Stockholm (1856-)<br />The reference rate is equivalent to the repo rate that applied immediately prior to the calendar half-year during which the reference rate is to apply. If the repo rate is not a whole or half number, the reference rate is rounded up to the nearest half a percentage point. The reference rate replaces the former discount rate, which was set by the Swedish National Debt Office.<br />Who sets the reference rates and on what basis?<br />The reference rate is set by the Riksbank at six-monthly intervals and is based on the repo rate applying at the end of the previous six-month period, rounded up to the nearest whole or half percentage point.<br />Where does the definition come from?<br />The definition is from an EC Directive on combating late payments to prevent delays in the settlement of business transactions.<br />How was the discount rate calculated?<br />The discount rate was based on the average of the 6-month rate and 5-year rate (fixing) during the previous quarter, with a deduction of 2.5 per cent.<br />What is the difference between the reference rate and the discount rate?<br />The discount rate reflected the development of both short and long rates with a deduction of 2.5 percentage points. The reference rate, on the other hand, reflects only the short rates.<br />Is there a difference in the level of the rates?<br />If you look back in time, the reference rate would have been just over 2 percentage points higher than the discount rate. The discount rate for the third quarter of 2002 would have been 2.5 per cent, which gives a difference of 2 percentage points.<br />Is this always the case?<br />It depends on the development of the long rates. As the reference rate only reflects the short rate, the hypothetical difference between it and the discount rate can vary if the long rates develop in a different way from the short rates.",
Date,Ticker,Open,High,Low,Close
12/31/1890,IDSWED,4,6,4,6
12/31/1891,IDSWED,5,5.5,4.5,5.5
12/31/1892,IDSWED,5.5,5.5,4.5,4.5
12/31/1893,IDSWED,4.5,5,4,4
12/31/1894,IDSWED,4,4,4,4
12/31/1895,IDSWED,4,4,4,4
12/31/1896,IDSWED,4,4.5,3.5,4.5
12/31/1897,IDSWED,4.5,5,4.5,5
12/31/1898,IDSWED,5,5.5,4,5.5
12/31/1899,IDSWED,5.5,6,5.5,6
12/31/1900,IDSWED,6,6,5.5,6
12/31/1901,IDSWED,6,6,5,5
12/31/1902,IDSWED,5,5,4.5,4.5
12/31/1903,IDSWED,4.5,4.5,4.5,4.5
12/31/1904,IDSWED,4.5,5,4.5,5
12/31/1905,IDSWED,5,5.5,4.5,5.5
12/31/1906,IDSWED,5.5,6,5,6
12/31/1907,IDSWED,6,7,6,7
12/31/1908,IDSWED,7,7,5.5,5.5
12/31/1909,IDSWED,5.5,5.5,4.5,5
12/31/1910,IDSWED,5,5,4.5,5
12/31/1911,IDSWED,5,5,4,5
12/31/1912,IDSWED,5,5.5,4.5,5.5
12/31/1913,IDSWED,5.5,5.5,5.5,5.5
12/31/1914,IDSWED,5.5,6.5,4.5,6
12/31/1915,IDSWED,6,6,5.5,5.5
12/31/1916,IDSWED,5.5,5.5,5,5.5
12/31/1917,IDSWED,5.5,7,5,7
12/31/1918,IDSWED,7,7,6.5,7
12/31/1919,IDSWED,7,7,6,6
12/31/1920,IDSWED,6,7.5,6,7.5
12/31/1921,IDSWED,7.5,7.5,5.5,5.5
12/31/1922,IDSWED,5.5,5.5,4.5,4.5
12/31/1923,IDSWED,4.5,5.5,4.5,5.5
12/31/1924,IDSWED,5.5,5.5,5.5,5.5
12/31/1925,IDSWED,5.5,5.5,4.5,4.5
12/31/1926,IDSWED,4.5,4.5,4.5,4.5
12/31/1927,IDSWED,4.5,4.5,4,4
12/31/1928,IDSWED,4,4.5,3.5,4.5
12/31/1929,IDSWED,4.5,5.5,4.5,5
12/31/1930,IDSWED,4.5,4.5,3.5,3.5
12/31/1931,IDSWED,3.5,8,3,6
12/31/1932,IDSWED,6,6,3.5,3.5
12/31/1933,IDSWED,3.5,3.5,2.5,2.5
12/31/1934,IDSWED,2.5,2.5,2.5,2.5
12/31/1935,IDSWED,2.5,2.5,2.5,2.5
12/31/1936,IDSWED,2.5,2.5,2.5,2.5
12/31/1937,IDSWED,2.5,2.5,2.5,2.5
12/31/1938,IDSWED,2.5,2.5,2.5,2.5
12/31/1939,IDSWED,2.5,3,2.5,3
12/31/1940,IDSWED,3,3.5,3,3.5
12/31/1941,IDSWED,3.5,3.5,3,3
12/31/1942,IDSWED,3,3,3,3
12/31/1943,IDSWED,3,3,3,3
12/31/1944,IDSWED,3,3,3,3
12/31/1945,IDSWED,3,3,2.5,2.5
12/31/1946,IDSWED,2.5,2.5,2.5,2.5
12/31/1947,IDSWED,2.5,2.5,2.5,2.5
12/31/1948,IDSWED,2.5,2.5,2.5,2.5
12/31/1949,IDSWED,2.5,2.5,2.5,2.5
12/31/1950,IDSWED,2.5,3,2.5,3
12/31/1951,IDSWED,3,3,3,3
12/31/1952,IDSWED,3,3,3,3
12/31/1953,IDSWED,3,3,2.75,2.75
12/31/1954,IDSWED,2.75,2.75,2.75,2.75
12/31/1955,IDSWED,2.75,3.75,2.75,3.75
12/31/1956,IDSWED,3.75,4,3.75,4
12/31/1957,IDSWED,4,5,4,5
12/31/1958,IDSWED,5,5,4.5,4.5
12/31/1959,IDSWED,4.5,4.5,4.5,4.5
12/31/1960,IDSWED,4.5,5,4.5,5
12/31/1961,IDSWED,5,5,5,5
12/31/1962,IDSWED,5,5,4,4
12/31/1963,IDSWED,4,4,3.5,4
12/31/1964,IDSWED,4,5,4,5
12/31/1965,IDSWED,5,5.5,5,5.5
12/31/1966,IDSWED,5.5,6,5.5,6
12/31/1967,IDSWED,6,6,5.5,6
12/31/1968,IDSWED,6,6,5,5
12/31/1969,IDSWED,5,7,5,7
12/31/1970,IDSWED,7,7,7,7
12/31/1971,IDSWED,7,7,5,5
12/31/1972,IDSWED,5,5,5,5
12/31/1973,IDSWED,5,5,5,5
12/31/1974,IDSWED,5,7,5,7
12/31/1975,IDSWED,7,7,6,6
12/31/1976,IDSWED,6,8,5.5,8
12/31/1977,IDSWED,8,10,8,10
12/31/1978,IDSWED,10,10,6.5,6.5
12/31/1979,IDSWED,6.5,9,6.5,9
12/31/1980,IDSWED,9,10,9,10
12/31/1981,IDSWED,10,12,10,11
12/31/1982,IDSWED,11,11,10,10
12/31/1983,IDSWED,10,10,8.5,8.5
12/31/1984,IDSWED,8.5,9.5,8.5,9.5
12/31/1985,IDSWED,9.5,11.5,9.5,10.5
12/31/1986,IDSWED,10.5,10.5,7.5,7.5
12/31/1987,IDSWED,7.5,7.5,7.5,7.5
12/31/1988,IDSWED,7.5,8.5,7.5,8.5
12/31/1989,IDSWED,8.5,10.5,8.5,10.5
12/31/1990,IDSWED,10.5,12,10.5,11.5
12/31/1991,IDSWED,11.5,11.5,8,8
12/31/1992,IDSWED,8,10,8,10
12/31/1993,IDSWED,10,10,5,5
12/31/1994,IDSWED,5,7,4.5,7
12/31/1995,IDSWED,7,7.5,7,7
12/31/1996,IDSWED,7,7,3.5,3.5
12/31/1997,IDSWED,3.5,3.5,2.5,2.5
12/31/1998,IDSWED,2.5,2.5,2,2
12/31/1999,IDSWED,2,2,1,1.5
12/31/2000,IDSWED,1.5,2.5,1.5,2
12/31/2001,IDSWED,2,2,1.5,2
12/31/2002,IDSWED,2,2,1.5,2
12/31/2003,IDSWED,2,2,2,2
12/31/2004,IDSWED,2,2,2,2
12/31/2005,IDSWED,2,2,1.5,1.5
12/31/2006,IDSWED,1.5,2.5,1.5,2.5
12/31/2007,IDSWED,3,3.5,3,3.5
12/31/2008,IDSWED,4,4.5,4,4.5
12/31/2009,IDSWED,2,2,0.5,0.5
12/31/2010,IDSWED,0.5,0.5,0.5,0.5
12/31/2011,IDSWED,1.5,2,1.5,2
12/31/2012,IDSWED,2,2,1,1.5
12/31/2013,IDSWED,1,1,1,1
12/31/2014,IDSWED,0.75,1,0.75,1
12/31/2015,IDSWED,1,1,0,0
12/31/2016,IDSWED,0,0,-0.5,-0.5
12/31/2017,IDSWED,-0.5,-0.5,-0.5,-0.5
12/31/2018,IDSWED,-0.5,-0.5,-0.5,-0.5
12/31/2019,IDSWED,-0.5,0,-0.5,0
12/31/2020,IDSWED,0,0,0,0
12/31/2021,IDSWED,0,0,0,0
12/31/2022,IDSWED,0,0,0,0
